,Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F
11481,Surprise Glacier,Exists,62.8283,N/A,61.038696,-148.453382,2014-12-01,52.53
11482,Surprise Glacier,Exists,62.8283,N/A,61.038696,-148.453382,2014-12-01,52.53
11483,Revelation Glacier,Exists,35.3838,N/A,61.719913,-154.207098,2015-07-01,52.96
11484,Toklat1,Exists,6.42207,N/A,63.434762,-149.658026,2015-07-01,52.96
11485,Morse Glacier,Exists,40.8343,N/A,59.201926,-136.535196,2015-07-01,52.96
11486,Gillam Glacier,Exists,90.905,N/A,63.640575,-146.96712,2015-07-01,52.96
11487,Toklat3,Exists,9.49622,N/A,63.343562,-150.114768,2015-07-01,52.96
11488,Robertson Glacier,Exists,56.897,N/A,63.215527,-144.595164,2015-07-01,52.96
11489,Skilak Glacier,Exists,171.454,N/A,60.282108,-150.047733,2015-07-01,52.96
11490,College Glacier,Exists,4.24642,N/A,63.27542,-145.344332,2015-07-01,52.96
11491,Unnamed_41,Exists,20.384,N/A,60.358302,-148.764638,2014-12-01,52.53
11492,Twentymile Glacier,Exists,24.3524,N/A,60.92986,-148.670583,2014-12-01,52.53
11493,Baby Glacier,Exists,0.54067,N/A,61.165761,-147.59306,2015-07-01,52.96
11494,McCallum Glacier,Exists,0.812216,N/A,63.308961,-145.615024,2015-07-01,52.96
11495,Chamberlain Glacier,Exists,81.4389,N/A,59.436592,-138.599086,2015-07-01,52.96
11496,Northland Glacier,Exists,20.8699,N/A,60.665942,-148.78134,2014-12-01,52.53
11497,Black Rapids Glacier,Exists,234.583,N/A,63.380604,-146.400617,2015-07-01,52.96
11498,Kachemak Glacier,Exists,20.7549,N/A,59.723496,-150.525265,2015-07-01,52.96
11499,Hidden Glacier,Exists,55.2523,N/A,59.735487,-139.151114,2007-05-01,44.85
11500,Indian Glacier,Exists,18.1988,N/A,60.127851,-150.213626,2015-07-01,52.96
11501,Susitna Glacier,Exists,209.629,N/A,63.619152,-146.811819,2015-07-01,52.96
11502,Foraker Glacier,Exists,57.7896,N/A,63.04359,-151.377706,2015-07-01,52.96
11503,Wortmanns Glacier,Exists,49.9105,N/A,60.890887,-145.682492,2015-07-01,52.96
11504,McPherson Glacier,Exists,20.5675,N/A,60.539987,-144.611785,2014-12-01,52.53
11505,Bettles Glacier,Exists,2.88596,N/A,60.933107,-148.42687,2015-07-01,52.96
11506,Hayes Glacier,Exists,52.2158,N/A,63.716856,-146.575158,2015-07-01,52.96
11507,Bering Glacier,Exists,3629.47,N/A,60.43403,-143.01148,2007-04-01,40.49
11508,White River Glacier,Exists,27.8374,N/A,60.067377,-142.097207,2006-02-01,36.88
11509,Contact Glacier,Exists,4.73414,N/A,60.470617,-148.438639,2014-12-01,52.53
11510,Addison Glacier,Exists,1.22506,N/A,59.931708,-149.783404,2015-07-01,52.96
11511,Lowell Glacier,Exists,3.17239,N/A,60.834,-148.681217,2014-12-01,52.53
11512,Leeper Glacier,Exists,36.2084,N/A,60.260135,-142.339841,2006-02-01,36.88
11513,Fourpeaked Glacier,Exists,79.5037,N/A,58.857489,-153.526017,2015-07-01,52.96
11514,Patterson Glacier,Exists,85.1219,N/A,56.979015,-132.613465,2006-04-01,42.9
11515,Miles Glacier,Exists,382.882,N/A,60.67431,-144.58396,2007-04-01,40.49
11516,South Twin Glacier,Exists,28.5456,N/A,61.490407,-152.521766,2015-07-01,52.96
11517,Klutina Glacier,Exists,32.5596,N/A,61.385711,-146.251053,2015-07-01,52.96
11518,Klutina Glacier,Exists,32.5596,N/A,61.385711,-146.251053,2015-07-01,52.96
11519,Morse Glacier,Exists,40.8343,N/A,59.201926,-136.535196,2015-07-01,52.96
11520,Icicle Glacier,Exists,2.59616,N/A,61.207624,-149.09968,2015-07-01,52.96
11521,Corbin Glacier,Exists,4.12153,N/A,61.104068,-145.983538,2015-07-01,52.96
11522,Cap Glacier,Exists,1.57789,N/A,60.948213,-147.919786,2014-12-01,52.53
11523,Exit Glacier,Exists,26.7319,N/A,60.159808,-149.680757,2014-12-01,52.53
11524,Exit Glacier,Exists,26.7319,N/A,60.159808,-149.680757,2014-12-01,52.53
11525,McCune Glacier,Exists,9.32884,N/A,60.843644,-144.848869,2014-12-01,52.53
11526,Gilkey Glacier,Exists,0.140534,N/A,58.871941,-134.276747,2015-07-01,52.96
11527,Holgate Glacier,Exists,0.090273,N/A,59.889144,-149.892421,2015-07-01,52.96
11528,Shiels Glacier,Exists,2.5923,N/A,60.863737,-144.784578,2014-12-01,52.53
11529,Dogshead Glacier,Exists,5.02834,N/A,61.362089,-152.011444,2015-07-01,52.96
11530,Sheridan Glacier,Exists,85.2195,N/A,60.556037,-145.302856,2014-12-01,52.53
11531,Double Glacier,Exists,3.06296,N/A,60.074674,-152.975287,2015-07-01,52.96
11532,Knik Glacier,Exists,435.571,N/A,61.319823,-148.280734,2015-07-01,52.96
11533,Knik Glacier,Exists,435.571,N/A,61.319823,-148.280734,2015-07-01,52.96
11534,Knik Glacier,Exists,435.571,N/A,61.319823,-148.280734,2015-07-01,52.96
11535,Matanuska Glacier,Exists,308.689,N/A,61.589221,-147.743355,2015-07-01,52.96
11536,Matanuska Glacier,Exists,308.689,N/A,61.589221,-147.743355,2015-07-01,52.96
11537,Matanuska Glacier,Exists,308.689,N/A,61.589221,-147.743355,2015-07-01,52.96
11538,Matanuska Glacier,Exists,308.689,N/A,61.589221,-147.743355,2015-07-01,52.96
11539,Bertha Glacier,Exists,16.2694,N/A,59.163764,-135.790233,2015-07-01,52.96
11540,Gannett Glacier,Exists,23.9443,N/A,61.297317,-148.320829,2015-07-01,52.96
11541,Margerie Glacier,Exists,121.826,N/A,59.047196,-137.077091,2006-05-01,46.77
11542,West Nunatak Glacier,Exists,87.6204,N/A,59.750394,-138.915651,2007-05-01,44.85
11543,Lateral Glacier,Exists,25.1886,N/A,60.04285,-152.979823,2015-07-01,52.96
11544,Straightaway Glacier,Exists,44.7342,N/A,63.101927,-151.237354,2015-07-01,52.96
11545,Straightaway Glacier,Exists,44.7342,N/A,63.101927,-151.237354,2015-07-01,52.96
11546,Harpoon Glacier,Exists,4.46674,N/A,56.215297,-159.267215,2015-07-01,52.96
11547,Baldwin Glacier,Exists,3.26397,N/A,58.902806,-136.371765,2015-07-01,52.96
11548,Tonsina Glacier,Exists,41.9344,N/A,61.30886,-145.760261,2015-07-01,52.96
11549,Tonsina Glacier,Exists,41.9344,N/A,61.30886,-145.760261,2015-07-01,52.96
11550,Trimble Glacier,Exists,209.775,N/A,61.590008,-152.178862,2015-07-01,52.96
11551,Cordova Glacier,Exists,33.6987,N/A,60.820817,-145.645165,2014-12-01,52.53
11552,Flute Glacier,Exists,1.58534,N/A,61.153458,-149.285338,2015-07-01,52.96
11553,Shakespeare Glacier,Exists,1.4914,N/A,60.755377,-148.731977,2014-12-01,52.53
11554,Twentyseven Mile Glacier,Exists,1.33457,N/A,61.158033,-145.780121,2015-07-01,52.96
11555,Mint Glacier,Exists,0.780586,N/A,61.879101,-149.056963,2015-07-01,52.96
11556,Heney Glacier,Exists,64.2539,N/A,60.881898,-144.870981,2014-12-01,52.53
11557,Double Glacier,Exists,3.06296,N/A,60.074674,-152.975287,2015-07-01,52.96
11558,Double Glacier,Exists,3.06296,N/A,60.074674,-152.975287,2015-07-01,52.96
11559,Takhin Glacier,Exists,16.5126,N/A,59.234296,-136.183322,2015-07-01,52.96
11560,Raven Glacier,Exists,3.40748,N/A,61.066802,-149.058866,2015-07-01,52.96
11561,Unnamed_27,Exists,18.4129,N/A,60.436263,-148.817638,2014-12-01,52.53
11562,Taylor Glacier,Exists,12.4253,N/A,60.566563,-148.585937,2014-12-01,52.53
11563,East Yakutat Glacier,Exists,359.025,N/A,59.50512,-138.72468,2007-05-01,44.85
11564,Unnamed_23,Exists,49.3992,N/A,60.49831,-148.958038,2014-12-01,52.53
11565,Godwin Glacier,Exists,9.23313,N/A,60.163681,-149.180169,2014-12-01,52.53
11566,Thiel Glacier,Exists,26.0936,N/A,58.686919,-134.715436,2015-07-01,52.96
11567,Canwell Glacier,Exists,59.6012,N/A,63.357645,-145.364787,2015-07-01,52.96
11568,Ogive Glacier,Exists,9.05801,N/A,59.083927,-134.722758,2015-07-01,52.96
11569,Byron Glacier,Exists,1.5459,N/A,60.736993,-148.857549,2015-07-01,52.96
11570,Chickaloon Glacier,Exists,24.7346,N/A,62.114185,-148.383493,2015-07-01,52.96
11571,Burroughs Glacier,Exists,2.88399,N/A,58.985859,-136.293081,2015-07-01,52.96
11572,Keystone Glacier,Exists,13.4704,N/A,61.155744,-146.007043,2015-07-01,52.96
11573,Keystone Glacier,Exists,13.4704,N/A,61.155744,-146.007043,2015-07-01,52.96
11574,Unnamed_2,Exists,10.5437,N/A,60.989172,-148.688671,2014-12-01,52.53
11575,Cantwell Glacier,Exists,4.14206,N/A,63.456573,-149.423417,2015-07-01,52.96
11576,Hidden Glacier,Exists,55.2523,N/A,59.735487,-139.151114,2007-05-01,44.85
11577,Yahtse Glacier,Exists,1019.1,N/A,60.407505,-141.484702,2015-07-01,52.96
11578,Lake George Glacier,Exists,91.8349,N/A,60.985783,-148.640782,2015-07-01,52.96
11579,Lake George Glacier,Exists,91.8349,N/A,60.985783,-148.640782,2015-07-01,52.96
11580,Beare Glacier,Exists,7.96516,N/A,60.010169,-141.666534,2006-02-01,36.88
11581,Metal Creek Glacier,Exists,3.11699,N/A,61.638837,-148.314071,2015-07-01,52.96
11582,Girdled Glacier,Exists,4.75179,N/A,58.956909,-135.715229,2015-07-01,52.96
11583,Spur Glacier,Exists,23.0599,N/A,63.417293,-145.135272,2015-07-01,52.96
11584,Bryn Mawr Glacier,Exists,22.4508,N/A,61.235958,-147.824043,2014-12-01,52.53
11585,Tiger Glacier,Exists,53.7925,N/A,60.155853,-148.463705,2014-12-01,52.53
11586,Blockade Glacier,Exists,173.211,N/A,61.101841,-152.51864,2015-07-01,52.96
11587,Ch'atanalch'elt Li'a,Exists,25.0721,N/A,61.325664,-152.137001,2015-07-01,52.96
11588,Tsina Glacier,Exists,23.5005,N/A,61.299942,-145.881018,2015-07-01,52.96
11589,Twentymile Glacier,Exists,24.3524,N/A,60.92986,-148.670583,2014-12-01,52.53
11590,Pothole Glacier,Exists,30.6426,N/A,61.377051,-152.375989,2015-07-01,52.96
11591,Aialik Glacier,Exists,141.533,N/A,60.046454,-149.826589,2015-07-01,52.96
11592,Lateral Glacier,Exists,25.1886,N/A,60.04285,-152.979823,2015-07-01,52.96
11593,Tonsina Glacier,Exists,41.9344,N/A,61.30886,-145.760261,2015-07-01,52.96
11594,Unnamed_1,Exists,13.5533,N/A,61.078098,-148.734011,2015-07-01,52.96
11595,Surprise Glacier,Exists,62.8283,N/A,61.038696,-148.453382,2014-12-01,52.53
11596,Unnamed_43,Exists,11.6798,N/A,60.373274,-148.718653,2014-12-01,52.53
11597,McCarty Glacier,Exists,1.02122,N/A,59.861376,-139.424756,2015-07-01,52.96
11598,Meares Glacier,Exists,119.263,N/A,61.146463,-147.511129,2014-12-01,52.53
11599,Fourpeaked Glacier,Exists,79.5037,N/A,58.857489,-153.526017,2015-07-01,52.96
11600,Lawrence Glacier,Exists,5.1775,N/A,60.640447,-148.610413,2014-12-01,52.53
11601,Lowell Glacier,Exists,3.17239,N/A,60.834,-148.681217,2014-12-01,52.53
11602,Chickaloon Glacier,Exists,24.7346,N/A,62.114185,-148.383493,2015-07-01,52.96
11603,Tebenkof Glacier,Exists,20.6258,N/A,60.670242,-148.566691,2014-12-01,52.53
11604,Umbrella Glacier,Exists,16.0518,N/A,59.99921,-153.113739,2015-07-01,52.96
11605,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11606,Taylor Glacier CO,Exists,0.024512,N/A,40.269369,-105.677532,2016-04-01,43.09
11607,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11608,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11609,The Dove CO,Exists,0.011817,N/A,40.258102,-105.618036,2016-04-01,43.09
11610,Mills Glacier,Exists,0.03093,N/A,40.255631,-105.611699,2016-04-01,43.09
11611,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11612,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11613,Andrews Glacier,Exists,2.33744,N/A,58.904692,-136.365758,2015-07-01,52.96
11614,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11615,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11616,Tyndall Glacier,Exists,0.055353,N/A,40.304345,-105.688834,2016-04-01,43.09
11617,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11618,Mills Glacier,Exists,0.03093,N/A,40.255631,-105.611699,2016-04-01,43.09
11619,The Dove CO,Exists,0.011817,N/A,40.258102,-105.618036,2016-04-01,43.09
11620,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11621,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11622,Taylor Glacier CO,Exists,0.024512,N/A,40.269369,-105.677532,2016-04-01,43.09
11623,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11624,Andrews Glacier,Exists,2.33744,N/A,58.904692,-136.365758,2015-07-01,52.96
11625,Sprague Glacier,Exists,0.037689,N/A,40.342345,-105.734204,2016-04-01,43.09
11626,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11627,Taylor Glacier CO,Exists,0.024512,N/A,40.269369,-105.677532,2016-04-01,43.09
11628,Rowe Glacier CO,Exists,0.053317,N/A,40.487871,-105.647868,2016-04-01,43.09
11629,Andrews Glacier,Exists,2.33744,N/A,58.904692,-136.365758,2015-07-01,52.96
11630,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11631,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11632,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11633,Tyndall Glacier,Exists,0.055353,N/A,40.304345,-105.688834,2016-04-01,43.09
11634,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11635,Sprague Glacier,Exists,0.037689,N/A,40.342345,-105.734204,2016-04-01,43.09
11636,Saint Vrain Glaciers,Exists,0.030615,N/A,40.15224,-105.652381,2016-04-01,43.09
11637,Moomaw Glacier,Exists,0.061695,N/A,40.210038,-105.668483,2016-04-01,43.09
11638,Muth Glacier,Exists,1.11753,N/A,61.110922,-147.656351,2010-06-01,48.27
11639,Rainy Glacier,Exists,4.48587,N/A,60.649768,-148.543381,2014-12-01,52.53
11640,Billings Glacier,Exists,11.2643,N/A,60.854024,-148.592803,2014-12-01,52.53
11641,Ogive Glacier,Exists,9.05801,N/A,59.083927,-134.722758,2015-07-01,52.96
11642,Nelchina Glacier,Exists,238.557,N/A,61.745843,-147.042494,2015-07-01,52.96
11643,Claremont Glacier,Exists,4.00205,N/A,60.516492,-148.725219,2014-12-01,52.53
11644,Unnamed_23,Exists,49.3992,N/A,60.49831,-148.958038,2014-12-01,52.53
11645,McArthur Glacier,Exists,15.7623,N/A,61.110265,-152.444387,2015-07-01,52.96
11646,Taylor Glacier,Exists,12.4253,N/A,60.566563,-148.585937,2014-12-01,52.53
11647,Ranney Glacier,Exists,2.57649,N/A,61.187103,-147.572663,2014-12-01,52.53
11648,Southern Glacier,Exists,3.52722,N/A,59.397168,-151.092558,2015-07-01,52.96
11649,Tustumena Glacier,Exists,307.536,N/A,60.098185,-150.200877,2015-07-01,52.96
11650,Detached Glacier,Exists,1.68012,N/A,61.075964,-148.381731,2015-07-01,52.96
11651,Bird Glacier,Exists,0.262917,N/A,61.012547,-149.282732,2015-07-01,52.96
11652,Portlock Glacier,Exists,35.1809,N/A,59.631083,-150.891367,2015-07-01,52.96
11653,Skilak Glacier,Exists,171.454,N/A,60.282108,-150.047733,2015-07-01,52.96
11654,Dartmouth Glacier,Exists,3.81127,N/A,61.154465,-147.616042,2014-12-01,52.53
11655,Ellsworth Glacier,Exists,112.691,N/A,60.16715,-148.934436,2014-12-01,52.53
11656,Nuka Glacier,Exists,13.0644,N/A,59.64201,-150.747966,2015-07-01,52.96
11657,Beloit Glacier,Exists,25.5998,N/A,60.631335,-148.686741,2014-12-01,52.53
11658,Cascade Glacier,Exists,14.0301,N/A,61.132456,-148.194935,2014-12-01,52.53
11659,Unnamed_2,Exists,10.5437,N/A,60.989172,-148.688671,2014-12-01,52.53
11660,Capps Glacier,Exists,240.648,N/A,61.444513,-152.211294,2015-07-01,52.96
11661,Doroshin Glacier,Exists,23.3831,N/A,59.462104,-151.094382,2015-07-01,52.96
11662,Organ Glacier,Exists,2.45489,N/A,61.141549,-149.221812,2015-07-01,52.96
11663,Black and Tan Glacier,Exists,19.1403,N/A,61.681153,-152.648556,2015-07-01,52.96
11664,Contact Glacier,Exists,4.73414,N/A,60.470617,-148.438639,2014-12-01,52.53
11665,Godwin Glacier,Exists,9.23313,N/A,60.163681,-149.180169,2014-12-01,52.53
11666,Cotterell Glacier,Exists,13.3441,N/A,60.602293,-148.631708,2014-12-01,52.53
11667,Talkeetna Glacier,Exists,25.4109,N/A,62.103174,-148.500765,2010-06-01,48.27
11668,Crow Glacier,Exists,0.256999,N/A,61.052573,-149.142212,2015-07-01,52.96
11669,Burns Glacier,Exists,9.74594,N/A,60.709863,-148.711934,2014-12-01,52.53
11670,Icicle Glacier,Exists,2.59616,N/A,61.207624,-149.09968,2015-07-01,52.96
11671,Unnamed_33,Exists,11.9357,N/A,60.552706,-148.690669,2014-12-01,52.53
11672,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
11673,Red Glacier,Exists,49.7207,N/A,60.036561,-153.062495,2015-07-01,52.96
11674,Chigmuit South Glacier,Exists,71.0488,N/A,60.226765,-153.503057,2015-07-01,52.96
11675,Neacola Glacier,Exists,51.6916,N/A,60.852087,-153.34442,2015-07-01,52.96
11676,Falling Glacier,Exists,13.1229,N/A,60.449054,-148.520506,2014-12-01,52.53
11677,Coxe Glacier,Exists,19.282,N/A,61.176069,-147.974978,2015-07-01,52.96
11678,Killey Glacier,Exists,26.5635,N/A,60.169503,-150.099606,2015-07-01,52.96
11679,Serpentine Glacier,Exists,25.7811,N/A,61.142301,-148.277035,2014-12-01,52.53
11680,Tourquise Glacier,Exists,16.6699,N/A,60.814201,-153.61703,2015-07-01,52.96
11681,Camicia Glacier,Exists,5.57297,N/A,61.192193,-145.989077,2015-07-01,52.96
11682,Chigmit North Glacier,Exists,37.5215,N/A,60.288451,-153.419342,2015-07-01,52.96
11683,Knik Glacier,Exists,435.571,N/A,61.319823,-148.280734,2015-07-01,52.96
11684,Holyoke Glacier,Exists,2.60089,N/A,61.162088,-147.970053,2014-12-01,52.53
11685,Holgate Glacier,Exists,0.090273,N/A,59.889144,-149.892421,2015-07-01,52.96
11686,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
11687,Barry Glacier,Exists,86.4521,N/A,61.163278,-148.118408,2014-12-01,52.53
11688,Brilliant Glacier,Exists,1.89005,N/A,61.138493,-147.417131,2015-07-01,52.96
11689,Skookum Glacier,Exists,8.84198,N/A,60.694149,-148.852411,2014-12-01,52.53
11690,Raven Glacier,Exists,3.40748,N/A,61.066802,-149.058866,2015-07-01,52.96
11691,Explorer Glacier,Exists,1.05513,N/A,60.768386,-148.914703,2010-06-01,48.27
11692,Johnson Glacier,Exists,15.0795,N/A,60.515159,-144.454344,2014-12-01,52.53
11693,Smith Glacier,Exists,16.0722,N/A,61.249475,-147.777835,2014-12-01,52.53
11694,Mother Goose Glacier,Exists,1.22926,N/A,60.351927,-149.193427,2015-07-01,52.96
11695,Triumvirate Glacier,Exists,341.521,N/A,61.586898,-152.188198,2015-07-01,52.96
11696,Tongue Glacier,Exists,13.2775,N/A,60.06353,-153.176091,2015-07-01,52.96
11697,Rubin Glacier,Exists,3.712,N/A,61.145015,-146.03351,2015-07-01,52.96
11698,Harris Glacier,Exists,205.729,N/A,60.215768,-149.812042,2010-06-01,48.27
11699,Learnard Glacier,Exists,3.49367,N/A,60.799178,-148.722026,2014-12-01,52.53
11700,Spoon Glacier,Exists,1.20803,N/A,60.024296,-149.252439,2015-07-01,52.96
11701,Clear Glacier,Exists,1.14443,N/A,61.065664,-149.149213,2015-07-01,52.96
11702,Dixon Glacier,Exists,41.7726,N/A,59.681648,-150.80334,2010-06-01,48.27
11703,Columbia Glacier,Exists,733.122,N/A,61.336949,-146.652362,2014-12-01,52.53
11704,Nellie Juan Glacier,Exists,43.2714,N/A,60.447095,-148.418745,2014-12-01,52.53
11705,North Twin Glacier,Exists,31.2307,N/A,61.535704,-152.535156,2015-07-01,52.96
11706,Deadman Glacier,Exists,1.50297,N/A,60.657848,-149.020417,2015-07-01,52.96
11707,Milk Glacier,Exists,1.88446,N/A,61.044842,-149.067788,2014-12-01,52.53
11708,Excelsior Glacier,Exists,115.457,N/A,60.058576,-148.766573,2014-12-01,52.53
11709,Trimble Glacier,Exists,209.775,N/A,61.590008,-152.178862,2015-07-01,52.96
11710,Marquette Glacier,Exists,2.87143,N/A,60.634954,-148.619097,2014-12-01,52.53
11711,Eagle Glacier,Exists,47.2045,N/A,61.081482,-148.959478,2015-07-01,52.96
11712,Porcupine Glacier,Exists,0.720277,N/A,60.007138,-149.252885,2015-07-01,52.96
11713,Roaring Glacier,Exists,2.95517,N/A,61.003647,-148.445,2015-07-01,52.96
11714,Keystone Glacier,Exists,13.4704,N/A,61.155744,-146.007043,2015-07-01,52.96
11715,Petrof Glacier,Exists,41.02,N/A,59.501351,-150.835215,2010-06-01,48.27
11716,Bear Glacier,Exists,149.278,N/A,60.117509,-149.748387,2010-06-01,48.27
11717,Grewingk Glacier,Exists,71.8511,N/A,59.581422,-150.837155,2010-06-01,48.27
11718,Unnamed_40,Exists,18.9617,N/A,60.284327,-148.872306,2014-12-01,52.53
11719,Tuxedni Glacier,Exists,92.9646,N/A,60.153981,-153.04183,2015-07-01,52.96
11720,Harriman Glacier,Exists,51.1153,N/A,60.894604,-148.606258,2014-12-01,52.53
11721,Portage Glacier,Exists,17.5316,N/A,60.752595,-148.795502,2014-12-01,52.53
11722,Chernof Glacier,Exists,55.6251,N/A,59.89426,-150.405448,2010-06-01,48.27
11723,Northwestern Glacier,Exists,50.2986,N/A,59.890427,-150.032648,2015-07-01,52.96
11724,Langdon Glacier,Exists,13.0966,N/A,60.415628,-148.613741,2014-12-01,52.53
11725,Shoup Glacier,Exists,129.709,N/A,61.279655,-146.499678,2015-07-01,52.96
11726,Johnson Glacier,Exists,15.0795,N/A,60.515159,-144.454344,2014-12-01,52.53
11727,Worthington Glacier,Exists,7.32921,N/A,61.173316,-145.783884,2015-07-01,52.96
11728,Pedro Glacier,Exists,5.37601,N/A,61.133449,-147.338056,2014-12-01,52.53
11729,Wosnesenski Glacier,Exists,31.0809,N/A,59.517817,-150.948357,2010-06-01,48.27
11730,Vassar Glacier,Exists,8.65049,N/A,61.214221,-147.868711,2014-12-01,52.53
11731,Marcus Baker Glacier,Exists,161.596,N/A,61.419659,-147.885111,2015-07-01,52.96
11732,Anderson Glacier,Exists,8.04314,N/A,61.143,-146.75188,2014-12-01,52.53
11733,Annin Glacier,Exists,0.234944,N/A,61.108638,-146.688177,2015-07-01,52.96
11734,Aho Glacier,Exists,3.70558,N/A,60.808181,-152.661891,2015-07-01,52.96
11735,Bartlett Glacier,Exists,9.5964,N/A,60.602723,-148.959028,2014-12-01,52.53
11736,Spencer Glacier,Exists,77.2178,N/A,60.592189,-148.925369,2014-12-01,52.53
11737,Matanuska Glacier,Exists,308.689,N/A,61.589221,-147.743355,2015-07-01,52.96
11738,Applegate Glacier,Exists,1.55352,N/A,60.451341,-148.591409,2014-12-01,52.53
11739,Lake George Glacier,Exists,91.8349,N/A,60.985783,-148.640782,2015-07-01,52.96
11740,Mineral Creek Glacier,Exists,3.84712,N/A,61.270924,-146.294852,2014-12-01,52.53
11741,Bear Lake Glacier,Exists,6.10726,N/A,60.166345,-149.257827,2014-12-01,52.53
11742,Williams Glacier,Exists,1.48747,N/A,61.057541,-147.766428,2014-12-01,52.53
11743,Lafayette Glacier,Exists,7.05684,N/A,60.999145,-147.78333,2014-12-01,52.53
11744,Spotted Glacier,Exists,22.8379,N/A,58.906458,-153.451378,2015-07-01,52.96
11745,Puget Glacier,Exists,13.3528,N/A,60.094766,-148.566977,2015-07-01,52.96
11746,Pedersen Glacier,Exists,31.6341,N/A,59.877086,-149.856654,2015-07-01,52.96
11747,Yale Glacier,Exists,152.245,N/A,61.289851,-147.368866,2014-12-01,52.53
11748,Whittier Glacier,Exists,6.42804,N/A,60.741387,-148.676187,2014-12-01,52.53
11749,Stoney Glacier,Exists,3.3212,N/A,61.921877,-152.874113,2015-07-01,52.96
11750,Prospect Glacier,Exists,0.764958,N/A,60.025559,-149.247265,2015-07-01,52.96
11751,Trail Glacier,Exists,13.5779,N/A,60.552902,-148.934341,2014-12-01,52.53
11752,Corbin Glacier,Exists,4.12153,N/A,61.104068,-145.983538,2015-07-01,52.96
11753,South Twin Glacier,Exists,28.5456,N/A,61.490407,-152.521766,2015-07-01,52.96
11754,Barrier Glacier,Exists,34.662,N/A,61.270505,-152.305684,2015-07-01,52.96
11755,Bettles Glacier,Exists,2.88596,N/A,60.933107,-148.42687,2015-07-01,52.96
11756,Crater Glacier,Exists,9.85488,N/A,61.301417,-152.257555,2015-07-01,52.96
11757,Tanaina Glacier,Exists,149.989,N/A,61.007698,-152.778724,2010-06-01,48.27
11758,Lowell Glacier,Exists,3.17239,N/A,60.834,-148.681217,2014-12-01,52.53
11759,Lechner Glacier,Exists,0.637364,N/A,59.941236,-149.624903,2010-06-01,48.27
11760,Kachemak Glacier,Exists,20.7549,N/A,59.723496,-150.525265,2015-07-01,52.96
11761,Cap Glacier,Exists,1.57789,N/A,60.948213,-147.919786,2014-12-01,52.53
11762,Mint Glacier,Exists,0.780586,N/A,61.879101,-149.056963,2015-07-01,52.96
11763,Hayes Glacier,Exists,52.2158,N/A,63.716856,-146.575158,2015-07-01,52.96
11764,Truuli Glacier,Exists,11.8987,N/A,59.963463,-150.436141,2015-07-01,52.96
11765,Crescent Glacier,Exists,7.21496,N/A,60.974404,-147.822073,2014-12-01,52.53
11766,Chenega Glacier,Exists,373.282,N/A,60.238822,-148.420701,2014-12-01,52.53
11767,Barnard Glacier,Exists,2.47972,N/A,61.17204,-147.933734,2014-12-01,52.53
11768,Flute Glacier,Exists,1.58534,N/A,61.153458,-149.285338,2015-07-01,52.96
11769,Unnamed_30,Exists,13.923,N/A,60.495041,-148.7635,2014-12-01,52.53
11770,Dogshead Glacier,Exists,5.02834,N/A,61.362089,-152.011444,2015-07-01,52.96
11771,Stephens Glacier,Exists,52.0209,N/A,61.408707,-146.245936,2010-06-01,48.27
11772,Harpoon Glacier,Exists,4.46674,N/A,56.215297,-159.267215,2015-07-01,52.96
11773,Cataract Glacier,Exists,3.06011,N/A,61.029177,-148.411115,2014-12-01,52.53
11774,Baby Glacier,Exists,0.54067,N/A,61.165761,-147.59306,2015-07-01,52.96
11775,Klutina Glacier,Exists,32.5596,N/A,61.385711,-146.251053,2015-07-01,52.96
