,line_type,glac_id,anlys_time,src_date,db_area,min_elev,mean_elev,max_elev,primeclass,rec_status,release_dt,gone_date,glac_name,glac_stat,proc_desc,geog_area,conn_lvl,surge_type,term_type,gtng_o1reg,gtng_o2reg,rgi_gl_typ,cluster
8743,debris_cov,G211320E60963N,1417392000,1565222400,10.5437,338,0,1973,0,okay,1633078800,e,Unnamed_2,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,66
29305,glac_bound,G211320E60963N,1437004800,1249257600,11.1079,338,0,1973,0,okay,1437004800,e,Unnamed_2,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,66
47101,glac_bound,G211320E60963N,1554076800,174268800,16.2011,280,1207,1850,0,okay,1554454800,e,Unnamed_2,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,66
30256,glac_bound,G211040E60441N,1277856000,1158019200,52.0985,0,0,0,0,okay,1292322901,e,Unnamed_23,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,17
6606,debris_cov,G211040E60441N,1417392000,1565222400,49.3992,477,0,1665,0,okay,1633078800,e,Unnamed_23,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,17
29061,glac_bound,G211040E60441N,1437004800,1158019200,50.9283,477,0,1665,0,okay,1437004800,e,Unnamed_23,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,17
47109,glac_bound,G211040E60441N,1554076800,174268800,52.8006,491,1104,1718,0,okay,1554454800,e,Unnamed_23,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,17
57953,glac_bound,G211040E60441N,1662681600,1472601600,48.9743,0,0,0,0,okay,1666515600,e,Unnamed_23,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,17
63433,glac_bound,G211040E60441N,1670630400,1158019200,49.7322,776,0,1364,0,okay,1667206800,e,Unnamed_23,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,17
36604,glac_bound,G211128E60439N,1277856000,1158019200,18.879,0,0,0,0,okay,1292322901,e,Unnamed_27,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,17
1387,debris_cov,G211128E60439N,1417392000,1565222400,18.4129,114,0,1643,0,okay,1633078800,e,Unnamed_27,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,17
29038,glac_bound,G211128E60439N,1437004800,1158019200,18.6336,114,0,1643,0,okay,1437004800,e,Unnamed_27,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,17
47153,glac_bound,G211128E60439N,1554076800,174268800,21.3246,164,977,1645,0,okay,1554454800,e,Unnamed_27,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,17
58074,glac_bound,G211128E60439N,1662681600,1472601600,15.1996,0,0,0,0,okay,1666515600,e,Unnamed_27,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,17
63151,glac_bound,G211128E60439N,1670630400,1158019200,18.57,114,0,1643,0,okay,1667206800,e,Unnamed_27,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,17
36345,glac_bound,G211244E60493N,1277856000,1158019200,17.1516,0,0,0,0,okay,1292322901,e,Unnamed_30,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,62
11937,debris_cov,G211244E60493N,1417392000,1565222400,13.923,139,0,1713,0,okay,1633078800,e,Unnamed_30,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,62
44019,glac_bound,G211244E60493N,1437004800,1158019200,16.1432,139,0,1713,0,okay,1437004800,e,Unnamed_30,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,62
47097,glac_bound,G211244E60493N,1554076800,174268800,18.0201,325,861,1802,0,okay,1554454800,e,Unnamed_30,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,17
57520,glac_bound,G211244E60493N,1662681600,1472601600,8.71036,0,0,0,0,okay,1666515600,e,Unnamed_30,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,62
63682,glac_bound,G211244E60493N,1670630400,1158019200,15.9219,831,0,1101,0,okay,1667206800,e,Unnamed_30,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,62
31935,glac_bound,G211320E60526N,1277856000,1158019200,11.9364,0,0,0,0,okay,1292322901,e,Unnamed_33,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,62
1932,debris_cov,G211320E60526N,1417392000,1565222400,11.9357,221,0,1816,0,okay,1633078800,e,Unnamed_33,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,62
16271,glac_bound,G211320E60526N,1437004800,1158019200,11.9519,221,0,1816,0,okay,1437004800,e,Unnamed_33,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,62
47141,glac_bound,G211320E60526N,1554076800,174268800,12.1895,156,1007,1751,0,okay,1554454800,e,Unnamed_33,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,62
58362,glac_bound,G211320E60526N,1662681600,1472601600,10.5352,0,0,0,0,okay,1666515600,e,Unnamed_33,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,62
63849,glac_bound,G211320E60526N,1670630400,1158019200,11.8678,221,0,1816,0,okay,1667206800,e,Unnamed_33,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,62
33901,glac_bound,G211143E60281N,1277856000,1158019200,21.1519,0,0,0,0,okay,1292322901,e,Unnamed_40,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,17
12338,debris_cov,G211143E60281N,1417392000,1565222400,18.9617,438,0,1578,0,okay,1633078800,e,Unnamed_40,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,46
20388,glac_bound,G211143E60281N,1437004800,1158019200,19.0881,438,0,1578,0,okay,1437004800,e,Unnamed_40,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,17
47096,glac_bound,G211143E60281N,1554076800,772329600,19.0744,351,1075,1587,0,okay,1554454800,e,Unnamed_40,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,46
58624,glac_bound,G211143E60281N,1662681600,1472601600,17.9994,0,0,0,0,okay,1666515600,e,Unnamed_40,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,17
62623,glac_bound,G211143E60281N,1670630400,1158019200,19.0881,438,0,1578,0,okay,1667206800,e,Unnamed_40,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,17
37388,glac_bound,G211233E60341N,1277856000,1158019200,23.5267,0,0,0,0,okay,1292322901,e,Unnamed_41,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,62
1355,debris_cov,G211233E60341N,1417392000,1565222400,20.384,111,0,1723,0,okay,1633078800,e,Unnamed_41,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,62
26018,glac_bound,G211233E60341N,1437004800,1158019200,20.772,111,0,1723,0,okay,1437004800,e,Unnamed_41,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,62
47105,glac_bound,G211233E60341N,1554076800,174268800,22.1344,144,997,1729,0,okay,1554454800,e,Unnamed_41,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,62
57219,glac_bound,G211233E60341N,1662681600,1472601600,19.4092,0,0,0,0,okay,1666515600,e,Unnamed_41,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,17
63023,glac_bound,G211233E60341N,1670630400,1158019200,20.772,111,0,1723,0,okay,1667206800,e,Unnamed_41,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,62
29757,glac_bound,G211302E60379N,1277856000,1158019200,13.164,0,0,0,0,okay,1292322901,e,Unnamed_43,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,62
1865,debris_cov,G211302E60379N,1417392000,1565222400,11.6798,115,0,1599,0,okay,1633078800,e,Unnamed_43,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,62
17090,glac_bound,G211302E60379N,1437004800,1158019200,12.3773,115,0,1599,0,okay,1437004800,e,Unnamed_43,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,62
47093,glac_bound,G211302E60379N,1554076800,1153958400,12.3776,326,967,1510,0,okay,1554454800,e,Unnamed_43,exists,"Semi-automated glacier classification.; Landsat images were acquired from the ESRI ArcGIS Protm version 2.2.0 GIS    Landsat on Amazon Web Services (AWS) portal.  The images are georeferenced    and orthorectified by USGS allowing for direct integration into GIS.    Glacier outlines were manually digitized from Landsat images using ESRI    ArcGIS Protm version 2.2.0, GIS digitizing tools.  False color composite    bands of red and green (5, 4, 3), were used to digitize glaciers. Before    digitizing each glacier, the location of stationary landmarks on    topographic maps and Landsat images were compared to determine if manual    georeferencing corrections were necessary.  RGI outline shapefiles (RGI    Consortium, 2017)  provided the initial glacier boundaries and divides into    the upper portions of the glaciers.  The individual digitized glacier    boundaries were then adjusted manually based on the interpretation of    Landsat images.  All Landsat images were transformed to a common spatial    projection, WGS 1984 (World Geodetic System 1984).",Prince William Sound,0,0,9,1,4,0,62
57423,glac_bound,G211302E60379N,1662681600,1472601600,10.7897,0,0,0,0,okay,1666515600,e,Unnamed_43,exists,"; A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat7 TM and ETM+, TM4/TM6 of Landsat8 OLI imagery, band 4/11 of Sentinel2) and an additional threshold on the blue band (band 1 of TM/ETM+ and band 2 of OLI and Sentinel2)
",Kenai Peninsula,0,0,9,1,4,0,62
62386,glac_bound,G211302E60379N,1670630400,1158019200,12.2744,115,0,1599,0,okay,1667206800,e,Unnamed_43,exists,"; Band ratio with threshold applied to Landsat TM5/Landsat7 ETM+/ ASTER L1T, plus manual revision for all image pairs.  A red/short-wave infrared (R/SWIR) band ratio with a threshold of 2–2.5 (TM3/TM5 of Landsat5 TM and Landsat7 ETM+, TM2/TM4 of ASTER L1T) and an additional threshold on the blue band (band 1 of TM/ETM+).
",Kenai Peninsula,0,0,9,1,4,0,62
52190,glac_bound,G238390E48829N,1154390400,147916800,0.314954,2054,0,2456,0,okay,1456477200,e,Upper Curtis Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,43
66235,glac_bound,G238390E48829N,1676505600,1441756800,0.394845,0,0,0,6,okay,1684195200,e,Upper Curtis Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,43
